,Year,StateAbbr,CountyFIPS,LocationName,DataSource,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID
59187,2019,TX,48181,48181001101,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.7,6.5,6.8,4196,POINT (-96.71025806 33.66755968),48181001101
59199,2019,TX,48141,48141010203,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.9,3.8,4.1,4732,POINT (-106.6017205 31.98750963),48141010203
59252,2019,TX,48121,48121021741,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.3,6.0,6.7,1885,POINT (-97.01671683 33.02341983),48121021741
59277,2019,TX,48167,48167720301,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.1,8.7,9.6,2268,POINT (-95.20028323 29.52078026),48167720301
59278,2019,TX,48141,48141000800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.8,5.2,5916,POINT (-106.4516727 31.81676985),48141000800
59281,2019,TX,48141,48141010340,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.1,3.9,4.3,2265,POINT (-106.1490873 31.8560786),48141010340
59282,2019,TX,48141,48141000112,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.7,6.1,4594,POINT (-106.4290094 31.90584687),48141000112
59295,2019,TX,48133,48133950400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,10.1,9.8,10.5,1932,POINT (-98.9906551 32.17008736),48133950400
59310,2019,TX,48181,48181000800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.4,8.8,9.9,5596,POINT (-96.58295733 33.74406589),48181000800
59317,2019,TX,48135,48135000800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.4,5.7,3528,POINT (-102.4069333 31.88786546),48135000800
59372,2019,TX,48185,48185180102,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.3,7.0,7.5,4012,POINT (-95.89165899 30.29683628),48185180102
59381,2019,TX,48167,48167725600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.4,6.2,6.7,3097,POINT (-94.83214016 29.26830931),48167725600
59388,2019,TX,48139,48139060400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.0,5.8,6.2,4216,POINT (-96.82953871 32.36489091),48139060400
59393,2019,TX,48171,48171950300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.7,9.3,10.2,7104,POINT (-98.94560269 30.3949789),48171950300
59394,2019,TX,48141,48141001115,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.6,3.5,3.8,3445,POINT (-106.519296 31.80747468),48141001115
59415,2019,TX,48159,48159950100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.8,8.5,9.0,5385,POINT (-95.21788998 33.21315404),48159950100
59429,2019,TX,48121,48121021744,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.7,5.1,3352,POINT (-97.01194439 33.03970793),48121021744
59436,2019,TX,48157,48157674602,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.8,5.6,6.0,7641,POINT (-95.62781488 29.53069683),48157674602
59457,2019,TX,48157,48157672500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.8,4.6,4.9,7458,POINT (-95.65437845 29.68585905),48157672500
59474,2019,TX,48183,48183010301,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.8,5.5,6.1,5023,POINT (-94.82044754 32.55079643),48183010301
59492,2019,TX,48167,48167724800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.8,6.6,7.1,1622,POINT (-94.79279742 29.29206398),48167724800
59529,2019,TX,48121,48121021747,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,5.8,6.3,3949,POINT (-97.06920282 33.05844722),48121021747
59543,2019,TX,48135,48135000300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.7,6.4,7.1,1680,POINT (-102.3835385 31.90600202),48135000300
59559,2019,TX,48167,48167723700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.7,6.1,2170,POINT (-94.98416109 29.34355213),48167723700
59644,2019,TX,48181,48181000101,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.9,7.7,8.1,4708,POINT (-96.44728348 33.67536236),48181000101
59710,2019,TX,48135,48135002802,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.1,4.9,5.3,9020,POINT (-102.4513874 31.82774671),48135002802
59789,2019,TX,48141,48141010327,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.3,4.1,4.6,3904,POINT (-106.294563 31.77957722),48141010327
59804,2019,TX,48157,48157675400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.4,5.3,5.5,6298,POINT (-95.87434685 29.52239292),48157675400
59869,2019,TX,48157,48157675300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.7,5.5,5.9,6679,POINT (-95.82418248 29.54560845),48157675300
59922,2019,TX,48177,48177000600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.7,7.5,7.8,2515,POINT (-97.52073881 29.31380641),48177000600
60048,2019,TX,48141,48141004004,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.1,4.9,5.3,5584,POINT (-106.3107366 31.69424844),48141004004
60114,2019,TX,48141,48141000207,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.4,4.3,4.6,4761,POINT (-106.3965183 31.90372306),48141000207
60204,2019,TX,48123,48123970400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.3,8.1,8.5,3704,POINT (-97.37016952 28.96378199),48123970400
60207,2019,TX,48141,48141010217,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.1,4.0,4.3,5023,POINT (-106.5532888 31.87068072),48141010217
60279,2019,TX,48183,48183010600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.2,7.8,8.6,5674,POINT (-94.83317169 32.39474054),48183010600
60292,2019,TX,48157,48157672200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.0,6.7,7.3,3031,POINT (-95.63803638 29.62955378),48157672200
60312,2019,TX,48167,48167721500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.5,7.2,7.7,6767,POINT (-95.05239391 29.54754932),48167721500
60323,2019,TX,48141,48141010343,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.5,4.4,4.7,6835,POINT (-106.2033078 31.69029012),48141010343
60348,2019,TX,48139,48139060206,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,5.9,6.4,5886,POINT (-96.8085919 32.52781091),48139060206
60411,2019,TX,48183,48183010500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.6,7.4,7.8,4873,POINT (-94.7105237 32.39540443),48183010500
60425,2019,TX,48121,48121021737,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.1,4.0,4.3,4287,POINT (-96.99202007 32.99317335),48121021737
60429,2019,TX,48141,48141004312,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.3,6.0,6.5,5300,POINT (-106.334921 31.75808345),48141004312
60478,2019,TX,48167,48167721000,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.2,7.8,8.5,1858,POINT (-95.00515035 29.46185119),48167721000
60515,2019,TX,48139,48139061100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.6,6.5,6.8,4573,POINT (-96.83361538 32.30244731),48139061100
60549,2019,TX,48183,48183010700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.4,4.3,4.6,4929,POINT (-94.88101808 32.3908828),48183010700
60555,2019,TX,48141,48141004319,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.1,3.9,4.3,5709,POINT (-106.2830788 31.76101577),48141004319
60586,2019,TX,48157,48157673600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.0,6.7,7.3,6966,POINT (-95.72878133 29.61078485),48157673600
60604,2019,TX,48135,48135002700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.4,5.2,5.7,9601,POINT (-102.5121511 31.86599705),48135002700
60635,2019,TX,48141,48141010329,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.0,2.9,3.2,5021,POINT (-106.2583723 31.77527219),48141010329
60640,2019,TX,48167,48167725400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.9,5.7,6.1,3906,POINT (-94.82085835 29.28193048),48167725400
60746,2019,TX,48167,48167724200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.8,4.7,5.0,2748,POINT (-94.77114687 29.31715438),48167724200
60837,2019,TX,48167,48167720800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.9,6.7,7.2,3648,POINT (-95.07322683 29.46821604),48167720800
60881,2019,TX,48143,48143950300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.8,6.5,7.0,6193,POINT (-98.36555251 32.10584436),48143950300
60891,2019,TX,48141,48141002000,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.3,6.0,2171,POINT (-106.4714675 31.75768823),48141002000
60892,2019,TX,48141,48141010307,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.2,5.0,5.4,6366,POINT (-106.3300554 31.77691752),48141010307
60927,2019,TX,48141,48141001400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.9,3.8,4.1,2232,POINT (-106.5223631 31.79030331),48141001400
60939,2019,TX,48121,48121021734,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.0,2.9,3.1,2771,POINT (-96.99028839 33.01181924),48121021734
60948,2019,TX,48149,48149970400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.4,8.2,8.7,3504,POINT (-96.97939309 29.89014676),48149970400
60962,2019,TX,48121,48121021752,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.7,5.2,4801,POINT (-97.08435668 33.02440728),48121021752
60988,2019,TX,48141,48141003100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.7,6.3,7.1,3622,POINT (-106.426408 31.76265518),48141003100
60998,2019,TX,48141,48141010405,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.2,4.0,4.4,6261,POINT (-106.2835132 31.61175159),48141010405
61073,2019,TX,48181,48181001700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.6,6.4,6.9,4816,POINT (-96.62481839 33.61208873),48181001700
61080,2019,TX,48177,48177000100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.5,6.4,6.7,3103,POINT (-97.37969169 29.6500564),48177000100
61099,2019,TX,48165,48165950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.8,4.6,5.0,8643,POINT (-102.7094211 32.69219033),48165950200
61110,2019,TX,48141,48141010312,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.8,5.2,4197,POINT (-106.3127805 31.78711455),48141010312
61149,2019,TX,48127,48127950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.4,5.8,7715,POINT (-99.9759428 28.47325831),48127950200
61236,2019,TX,48171,48171950100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.6,9.2,10.1,3899,POINT (-98.71786484 30.3154987),48171950100
61325,2019,TX,48167,48167720700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.4,5.8,9369,POINT (-95.09258963 29.49226203),48167720700
61341,2019,TX,48157,48157675100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.4,5.2,5.5,9099,POINT (-95.77194336 29.54948938),48157675100
61375,2019,TX,48141,48141004002,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.4,4.2,4.6,8382,POINT (-106.3031448 31.67557711),48141004002
61379,2019,TX,48181,48181001400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.7,4.5,4.8,5521,POINT (-96.5702724 33.66655739),48181001400
61400,2019,TX,48167,48167724000,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,2.3,2.3,2.4,2393,POINT (-94.81425499 29.31846376),48167724000
61457,2019,TX,48141,48141000401,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.9,6.7,7.2,6253,POINT (-106.4707865 31.84973164),48141000401
61520,2019,TX,48141,48141001800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.3,5.9,6.6,1369,POINT (-106.4934956 31.7540324),48141001800
61525,2019,TX,48141,48141000101,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.6,6.4,6.8,7464,POINT (-106.4288379 31.88644589),48141000101
61572,2019,TX,48177,48177000400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,6.0,6.4,2114,POINT (-97.45685823 29.51021415),48177000400
61625,2019,TX,48143,48143950201,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.7,6.4,6.9,3455,POINT (-98.11498216 32.25272745),48143950201
61636,2019,TX,48161,48161000100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.0,7.7,8.2,5357,POINT (-96.12313015 31.81798042),48161000100
61641,2019,TX,48135,48135000500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.1,5.9,6.4,4474,POINT (-102.3790139 31.89190927),48135000500
61644,2019,TX,48141,48141001600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.8,4.6,5.0,4515,POINT (-106.4976123 31.76385443),48141001600
61654,2019,TX,48141,48141010215,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.0,3.9,4.2,6597,POINT (-106.5694434 31.88587092),48141010215
61696,2019,TX,48171,48171950500,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,10.4,10.0,11.0,3751,POINT (-98.95499265 30.21290751),48171950500
61716,2019,TX,48157,48157673400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.4,5.8,14932,POINT (-95.78906875 29.64517585),48157673400
61786,2019,TX,48157,48157671501,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.5,5.3,5.6,7785,POINT (-95.57297942 29.59434971),48157671501
61828,2019,TX,48147,48147950800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.7,8.5,9.0,4414,POINT (-96.07772569 33.7530479),48147950800
61847,2019,TX,48183,48183001200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.7,4.5,4.9,3022,POINT (-94.71845137 32.47828752),48183001200
61853,2019,TX,48181,48181000600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.5,8.2,8.8,3516,POINT (-96.51569867 33.71283151),48181000600
61873,2019,TX,48173,48173950100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.0,6.9,7.2,1226,POINT (-101.5207588 31.86945265),48173950100
61885,2019,TX,48139,48139060208,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.7,6.4,6.9,3849,POINT (-96.78628641 32.40110645),48139060208
61904,2019,TX,48157,48157672001,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.8,5.0,8542,POINT (-95.60834859 29.64499612),48157672001
61932,2019,TX,48135,48135003100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.4,5.2,5.6,3732,POINT (-102.378786 31.84562421),48135003100
61942,2019,TX,48141,48141003901,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.5,5.2,5.8,3950,POINT (-106.3357851 31.70243709),48141003901
61964,2019,TX,48141,48141010408,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.5,4.2,4.7,4019,POINT (-106.2695341 31.64255916),48141010408
62022,2019,TX,48135,48135001300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.3,5.1,5.5,5160,POINT (-102.3863704 31.85857459),48135001300
62024,2019,TX,48181,48181001803,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.6,7.3,7.8,5580,POINT (-96.58804413 33.44403611),48181001803
62036,2019,TX,48141,48141000110,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.4,5.7,3571,POINT (-106.4156883 31.90257038),48141000110
62037,2019,TX,48141,48141000109,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.4,5.8,3867,POINT (-106.4156337 31.90990643),48141000109
62047,2019,TX,48121,48121021739,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,2.8,2.7,2.9,3585,POINT (-96.98751015 33.01939222),48121021739
62105,2019,TX,48141,48141010338,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.6,3.5,3.8,6989,POINT (-106.285906 31.7201945),48141010338
62112,2019,TX,48165,48165950300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.4,6.1,6.7,5372,POINT (-102.6518261 32.71872823),48165950300
62137,2019,TX,48161,48161000400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.2,8.0,8.4,2343,POINT (-96.34534811 31.81477395),48161000400
62146,2019,TX,48181,48181001200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.7,7.3,8.0,5892,POINT (-96.6274731 33.65144731),48181001200
62170,2019,TX,48149,48149970200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.0,8.6,9.4,2326,POINT (-96.89517999 29.98251019),48149970200
62174,2019,TX,48167,48167721400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.7,6.4,7.0,7164,POINT (-95.04889223 29.53371897),48167721400
62226,2019,TX,48141,48141010324,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.3,3.1,3.5,8836,POINT (-106.2751644 31.78550932),48141010324
62228,2019,TX,48157,48157673800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.4,4.3,4.5,9342,POINT (-95.71170914 29.58718081),48157673800
62275,2019,TX,48141,48141010505,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.9,4.7,5.2,4000,POINT (-106.1578127 31.46966464),48141010505
62339,2019,TX,48167,48167723300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.2,6.9,7.4,5457,POINT (-95.0688965 29.40153732),48167723300
62341,2019,TX,48141,48141010218,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.3,4.2,4.4,2781,POINT (-106.6186156 31.89704859),48141010218
62343,2019,TX,48181,48181002000,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.8,5.2,3072,POINT (-96.60564955 33.63651618),48181002000
62353,2019,TX,48139,48139060101,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.6,5.5,5.7,7626,POINT (-96.6740104 32.52431836),48139060101
62387,2019,TX,48139,48139060213,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.4,6.2,6.6,6460,POINT (-96.79110028 32.47575525),48139060213
62433,2019,TX,48181,48181000501,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.0,7.6,8.4,3689,POINT (-96.53796647 33.77141921),48181000501
62496,2019,TX,48139,48139060900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.5,6.3,6.7,6086,POINT (-96.99904676 32.33476734),48139060900
62591,2019,TX,48181,48181000200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.2,7.0,7.5,2280,POINT (-96.48367057 33.77029422),48181000200
62724,2019,TX,48157,48157670200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.5,4.3,4.7,8322,POINT (-95.47634823 29.59388552),48157670200
62725,2019,TX,48141,48141004316,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.3,4.1,4.5,6289,POINT (-106.2963441 31.74109541),48141004316
62736,2019,TX,48141,48141001302,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.7,6.4,6.9,7344,POINT (-106.583584 31.82764018),48141001302
62779,2019,TX,48135,48135001100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.1,4.9,5.3,6720,POINT (-102.4001877 31.83749416),48135001100
62873,2019,TX,48121,48121021745,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.3,4.2,4.5,5571,POINT (-97.00641552 33.03151991),48121021745
62895,2019,TX,48135,48135002400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.2,6.8,7.5,5189,POINT (-102.3327038 31.88627342),48135002400
62914,2019,TX,48157,48157670902,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.5,3.4,3.6,5020,POINT (-95.48373234 29.54771714),48157670902
62974,2019,TX,48141,48141010347,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.0,3.8,4.1,4350,POINT (-106.2287676 31.62589522),48141010347
62983,2019,TX,48157,48157672900,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.8,3.7,3.9,28537,POINT (-95.7150102 29.67301257),48157672900
63006,2019,TX,48141,48141002100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,5.8,6.5,3050,POINT (-106.4748187 31.76541987),48141002100
63022,2019,TX,48177,48177000200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.6,7.4,7.8,4874,POINT (-97.40736094 29.52185071),48177000200
63037,2019,TX,48167,48167722200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.6,6.4,6.8,3116,POINT (-94.90146393 29.39008793),48167722200
63043,2019,TX,48141,48141010504,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.2,4.1,4.4,1834,POINT (-106.057931 31.42454005),48141010504
63102,2019,TX,48133,48133950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.4,8.1,8.7,6116,POINT (-98.79983872 32.41185379),48133950200
63115,2019,TX,48183,48183000300,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.3,8.9,9.7,4944,POINT (-94.73025611 32.52402914),48183000300
63131,2019,TX,48141,48141001107,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.0,5.8,6.3,7034,POINT (-106.5440861 31.85651978),48141001107
63132,2019,TX,48147,48147950600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.8,7.6,8.1,2386,POINT (-96.20515242 33.5193855),48147950600
63219,2019,TX,48187,48187210504,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.0,5.8,6.2,5708,POINT (-97.94330885 29.63084725),48187210504
63296,2019,TX,48157,48157672800,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,3.8,3.8,3.9,8069,POINT (-95.66682382 29.62223615),48157672800
63322,2019,TX,48141,48141010311,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,4.6,4.4,4.8,6997,POINT (-106.3122217 31.79566462),48141010311
63392,2019,TX,48181,48181001801,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,7.2,7.0,7.4,6016,POINT (-96.57376157 33.54452883),48181001801
63401,2019,TX,48155,48155950100,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,9.4,9.0,9.7,1336,POINT (-99.77798168 33.97459887),48155950100
63444,2019,TX,48183,48183000501,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,8.6,8.3,8.9,4801,POINT (-94.76671146 32.52435472),48183000501
63485,2019,TX,48157,48157674000,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.5,6.2,6.8,7972,POINT (-95.61996718 29.5864343),48157674000
63507,2019,TX,48167,48167724700,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.0,5.8,6.3,1916,POINT (-94.79980798 29.29464345),48167724700
63546,2019,TX,48179,48179950600,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.4,6.2,6.7,2190,POINT (-100.9435482 35.53571553),48179950600
63559,2019,TX,48157,48157671002,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.4,6.2,6.5,6459,POINT (-95.53255589 29.57329599),48157671002
63579,2019,TX,48171,48171950200,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,11.0,10.7,11.3,3991,POINT (-99.16811743 30.31450809),48171950200
63587,2019,TX,48167,48167721202,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.8,5.3,3126,POINT (-95.02751015 29.50271713),48167721202
63607,2019,TX,48157,48157670400,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,5.0,4.8,5.3,5058,POINT (-95.50086711 29.60835369),48157670400
63650,2019,TX,48135,48135002502,BRFSS,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.6,6.3,6.9,5647,POINT (-102.3644559 31.90196281),48135002502
